compono,compositio,compon ,componentibus componaverint componendarum componite composite componamini componavissent componet componavistis composuerunt component componebaris componens componitote componaturum componavimus compositum compositure componatu composita composueramus componeres componebatur componebantur componerere compositurus componebam componaturo componatae componavi componare componato componaturi componendas componimur componaverimus componavisset componi composituram composueris componatas compono composuistis componemur componis composuerat componendis componaveram componaveramus componam componavere componatura componatis componavissetis componamur componentia compositurorum componendorum componat compositurae compositu componereris componate composuerimus componeretur componendos composuerant componerentur composituro componentur componatarum componendi componor componar componeret componebamus composui componavit componaverim componaturas componati componentis componito componende componatur componebas componimus componavissemus componaturis componemini componavisti composueras componit componaturus componebatis componenda componebamini composuisset componemus componerer componaturae compositarum componere componavero composituris componeris compositurarum composito componunto componaverit componatum composueram componaturorum componimini composituras componerent componebant composuisses composuerim composuissem componendus componeremur componatus componatos componunt composuisti composuero componentium compositurum componavisses componaveras componebat componaverunt componaverat componas compositura componaris componavissem componatorum compositae composueratis componentes componendo componebamur componendae componentum componamus composuit componenti compositorum componuntur composuerit componatam componaturam composuissent componente componaturos componeretis componuntor componantur componentem compositis componeremini composuere componant composuimus compositus componature compones componitis compositi componetis componerem componata compositam compositos componitor componavisse composuerint composueritis componendam composuissetis composituros componebar compone componetur componaverant componendum compositas componaveris componebare composuissemus composuisse componaveritis componitur composituri componaturarum componaveratis componeremus,195
compositio,compositio,compositi ,compositionibus compositione compositiones compositioni compositio compositionem compositionis compositionum,65
conceptio,conceptio,concepti ,conceptionibus conceptiones conceptionis conceptionem conceptione conceptio conceptionum conceptioni,37
concha,concha,conch ,concharum concha conchae concham conchis conchas,13
conchula,concha,conchul ,conchularum conchulae conchulis conchulas conchulam conchula,5
concipio,conceptio,concipi ,concepturam concipiens concipiatis concipiavimus concipite concipit concipimur concipiaturus concepit conciperet concipiebam concipito concipiavistis concipiebatur concipiatae concipienda concipiebare concepturum concipiebatis concipiavissemus concipiatu conceperunt concipiatos concepture conceptam concepere concipiamini concipimus concipiam concepi conceperant concipior concipiaverit concipiuntor concipientem concipiaverat conceperit concipiaturarum concipiavero conceptorum conciperemini concipiaris conciperetur concipiaturae concepissem concipiati concipiavissem conciperes concipiendarum concepisses conceptum concipietur concipiendos conceptarum concipieris conciperem concipereris concipiatus concipiaverant concipere concipiatur concepte concipiaturorum concipiavi concipiavere concepturo concipiar concipiebat conceperas concipiebamini conceperitis concepissemus concipiunt concipiaturi concipiature concepturae concipient concipiebar concipiaveram conceperamus concipiaturum conceptu concipiantur concipiatorum conceptae concipiendo concipias concipienti concipiendi concipiaverimus concipiaveritis concipiaveras concipiebamus concipiente concipientibus concipiavisse concipiaturos concipiaveramus concepissetis concipiamur concepisti conciperere concipiebaris concipiuntur concepisse concipiavisset concipitote conceperam conciperent conceperis concipiamus conceperat concipiemur concepissent concipiendum concipiat concipiaturo conceperint concipitor concipiendis conciperemus concipitur concipiebamur concipiatam concipiaturis concipiaveratis concipiare concipiatarum concipiendorum concipunto conceperatis concipiavit concipiavissetis conciperentur concipiavissent concipientes conceperim concepturis concepturi concipiavisses conceptos concipiatas concipio concipientis concipiatum concepero concepturarum concepistis concipiemini concipiendae concipiendam concipiaveris concipiende concipiaverim concipiato conciperetis concipietis concipientium concepturos concipi conceptus concepto concipiebantur concipiavisti concipiebas conceperimus concepti concepimus concipiebant concipiemus concipiendas concipiaverunt concipiere concipientum concepturorum conciperemur concipiatura concipiate conceptis concipimini conciperer concepta concipientia concipientur conceptas concipiaturam concipiata concepturas concipiaturas concipitis concipiaverint concipe concipiant concipiet concepturus concepisset concipis conciperis concipies concipiendus conceptura,5
condensatio,condensatio,condensati ,condensationis condensationum condensationi condensationibus condensatio condensatione condensationem condensationes condensato condensatus,7
confectio,confectio,confecti ,confectionis confectionem confectio confectionibus confectione confectioni confectionum confectiones,8
congelatus,congelatus,congelat ,congelati congelatum congelato congelata congelatas congelatae congelatam congelatos,3
conjunctio,conjunctio,conjuncti ,conjunctiones conjunctionibus coniunctionem conjunctioni conjunctionem conjunctionis conjunctione conjunctionum conjunctio,5
conjungo,conjunctio,conjung ,conjungebamus conjungitis conjungentis conjungatorum conjunxerunt conjungatu conjungamini conjungendae conjungantur conjungunt conjungimus conjungeretis conjungaturus conjungentibus conjungendum conjungaturorum conjuncturum conjunxistis conjungebantur conjungeres conjungendi conjunctis conjuncturorum conjungendus conjunxissem conjuncte conjungati conjungor conjunximus conjungebamini conjunxeramus conjungentes conjungunto conjungant conjungatis conjungaris conjunxeris conjungis conjungavisti conjungaturae conjungerentur conjungavimus conjungavere conjuncturarum conjungentum conjungent conjungebatis conjungaveramus conjungentem conjunxissetis conjuncture conjungaverat conjungit conjungaverant conjuncturo conjungitur conjungentia conjungatura conjungentium conjunxi conjungat conjungeremini conjungavero conjuncturi conjungaturo conjunctarum conjungendas conjunctas conjungereris conjuncturam conjunctam conjuncti conjungo conjunxerint conjungatur conjungaturos conjungebamur conjungito conjungatus conjungenda conjungamur conjungavi conjungemur conjungatae conjungaveram conjungemini conjungeretur conjunxerat conjungate conjungeris conjungerent conjunxerit conjungar conjuncturae conjungavistis conjungite conjungeremus conjungebare conjunxeras conjungenti conjungavisses conjungimur conjuncto conjunguntor conjungaveris conjunxisses conjungaturarum conjungente conjungavisse conjunxerim conjungimini conjunctura conjungeremur conjungende conjungavissemus conjungaverim conjunctu conjunguntur conjungamus conjuncturis conjungendis conjungavit conjuncta conjungerem conjungaturis conjungebant conjungendo conjungavissem conjungatum conjunxero conjuncturus conjungare conjunctus conjungens conjungaverimus conjungavissent conjungetis conjunxisset conjunge conjungetur conjungemus conjungatos conjungaverit conjungitote conjungebas conjunxerimus conjungas conjungendos coniuncti conjungaveritis conjungebar conjungature conjungatam conjungerere conjunxeritis conjungaturas conjungerer conjungata conjunxissemus conjungendam conjungatarum conjungavissetis conjunxeratis conjunctos conjunxit conjunxissent conjungendarum conjungaverint conjungaverunt conjungaveratis conjunctum conjuncturos conjunxere conjungaturam conjunget conjuncturas conjungitor conjunctae conjungentur conjunxisse conjungeret conjungere conjunctorum conjungi conjungebatur conjunxisti conjunxeram conjungato conjungaturum conjungaturi conjungebat conjungebaris conjungaveras conjungatas conjungavisset conjungebam conjungam conjunges conjungendorum conjunxerant,7
connexio,connexio,connexi ,connexionum connexionibus connexionem connexione connexio connexiones connexioni connexionis,25
Conradus,Conradus,conrad ,Conradus Conrado Conradum Conradi,5
conuulsio,conuulsio,conuulsi ,convulsio convulsionis convulsioni convulsionem convulsione convulsiones,4
convenio,convenio,conveni ,conveniatas conveniaturae convenissetis conveniature conventuris conveneritis conveniremini convenias convenienda conveniens convenistis conveniatu conveniret conveniaturorum conveneramus convenerunt conveniaverant conveniavisse conveniunt conveniendarum conveniata conveniendos conveniebat convenientum convenisti conveniebantur conveniavissem convenere convenerim conventurarum conveniuntur conveniavisses conventorum conveniendas conveniavero convenireris convenissemus conveni convente conveniaris convenimur conventuro conveniretur conveniatae convenientium conveniendo conveniris conventis conveniavissetis conveniendam conveneris conveniaverat conveniere conveniavissemus conveniaturo conventa conveniaverimus conveniendus convenisset conveniaveramus conveniantur conveniendorum conveniati conveniaturarum conveniebant convenirentur conveniet convenietis conveniaturum convenis conveniaturus convenisses conventurus conveneratis convenunto conveniaveram convenitur conveniat conventura conventum conveneram conveniate conveniamini conventure convenerit conveniatam conveniato conveniavistis conveniebatur convenientes conveniendum conventi convenerant conveniavissent convenior conveniavi conventus convenientia conveniatum conveniendae convenientibus convenit convenieris conveniende convenitis conveniaveritis conveniamur convenerat conventuras conveniemus convento convenirem conveniam conveniebamus convenientis conveniente conveniant conveniaverint conventurae conveniremus conveniaturis convenerint conveniaturos conveniretis conveniri conveniaturam convenietur conveniatus conveniavimus conveniavisset convenientem conveniavere convenires convenire convenirer conventurorum convenies convenisse conventurum conveniavisti conveniaverunt conveniebamur conventae convenitote convenio convenite conveniaturi conveniatur conveniatos convenirere conventos conventu conveniebamini convenero conventas conventarum conveniaveratis conventam conveniebatis convenientur conveniaverit conventuri conveniare convenimini convenerimus convenitor conveniamus conveniendis conveniavit conveniaveris conueniant conveniebam convenienti conveniaverim conveniemini conveniuntor conveniebar conveniatarum conventuros convenissent conveniebaris conveniatis conveniaveras conveniatorum conventuram conveniebas conveniaturas conveniendi conveniar conveneras convenirent conveniatura convenient convenimus convenissem conveniebare conveniremur conveniemur convenito,8
conversio,conversio,conversi ,conversionem conversionibus conuersio conversio conversiones conversionis conversione conversioni conversionum,4
coquo,coquo,coqu ,coquitote cocturorum coxerit coquam coquas coctura coquente coxi coquaverit coquetis coquavisses coxeris coquantur coxissetis coquens coquaturae coqueremini coquavere coxerunt coquata coquerentur coquebatur coqui coquebatis cocture coquemus coquavissem coquito coquerer coqueret coquetur coquatae coctu coquemini coquatam coquo cocturi coquendas coquaturo coquerere coquentium coquaveratis coquere coquaturi coquare coctam coquunto coques cocturae coquentes coquebamus coquebam coquavisti coquatas coquatorum coquaverant coqueris cocti coquavimus cocturum coxeram coquendi coquaturas coquimus coctarum coquaverat coquebas coquaverimus coxisses coxeritis coquenda coquature coquereris coquis coquaverunt coquaveris coquavisset coquit coquimini cocturarum coxerint coquerem coquant coquentum coquendum coxeratis coquite coctas coquaveramus coquentia coquavistis coquatu coquaturos coquitis coquaturam coquaturorum coquatur coquavissetis coquato coxerant coxerim coquitur coquebar coquunt coquentibus coquaveritis cocturas coquaris coqueres coctorum coctae coquendarum coquimur coquent cocturos coquende coquaverint coqueretis coquuntur coquavi coquavit coquebamini coquate coquentis coxerat coxeras coxistis coctos coquamini coctus coquatura coquatum cocta coquebant coximus coxissem coquebare coxissent coquaturum coqueremus coquatus coqueretur coquendis coquaturarum cocto coquerent coque coquentur coquavero coquebantur coxero coquentem coxisti coquavissent cocturo coxisset coxeramus coquemur coquendae coquebamur coquat coquet coquamus coquamur coquavissemus coxissemus cocturis coquavisse coquatos coquendus cocturam coquitor cocte coquatis coctis coxisse coquaturus coquaturis coquaverim coctum coxit coquar coqueremur coxerimus coquor coxere coquendo coquebaris cocturus coquendam coquebat coquendos coquaveras coquuntor coquaveram coquenti coquatarum coquati coquendorum,25
cor,cor,co ,cordi corda cordis cordum cordibus corde cor,241
cornus,cornus,corn ,cornorum cornum cornus corni corno cornu cornos corne cornis cornus cornui cornibus cornuum cornu cornua,7
corona,corona,coron ,coronis coronae coronas coronarum corona coronam,9
corono,coronatio,coron ,coronati coronantem coronabuntur coronantium coronaretur coronandos coronabamur coronabamini coronaveras coronandam coronant coronatum coronavisti coronare corono coronatur coronatas coronaret coronabaris coroner coronabatis coronantum coronaveramus coronato coronabantur coronatis coronarer coronaris coronaturas coronent coronas coronantis coronaveram coronavissetis coronaturos coronatae coronarent coronaturam coronabitis coronandas coronor coronet coronaturi coronetis coronandae coronaremur coronavero coronatarum coronantes coronaverunt coronanto coronareris coronate coronavistis coronantia coronamus coronabis coronaverint coronanti coronatote coronabimus coronabatur coronamini coronatorum coronabar coronabat coronabunt coronemur coronari coronabare coronemini coronabit coronaverit coronaberis coronabam coronatura coronaverimus coronabas coronaverat coronarem coronatos coronabo coronata coronante coronaveris coronavissemus coronaturae coronaremus coronat coronature coronamur coronanda coronaturum coronaremini corona coronaverant coronande coronandis coronaturarum coronabitur coronavere coronaveratis coronatus coronavi coronarere coronaretis coronandus coronabimini coronaverim coroneris coronavissent coronando coronemus coronaturo coronandum coronavit coronantibus coronabant coronavimus coronantor coronetur coronandi coronaturus coronabere coronandorum coronabor coronavissem coronator coronem coronentur coronandarum coronaturis coronarentur coronabamus coronabimur coronaveritis coronares corones coronavisses coronavisset coronasse coronans coronere coronantur coronaturorum coronatu coronatam,120
corporeus,corpus,corpore ,corporei corporeo corporeos corporearum corporeae corporeorum corporea corporeis corporeas corporeum corporeus corpoream,42
corpus,corpus,corp ,corporum corpora corporis corpori corpore corporibus corpus,1296
corrosiua,corrosiua,corrosiu ,corrosiva corrosivis corrosivum corrosivi corrosivo corrosivorum,3
corrumpo,corruptio,corrump ,corrupisset corrumpaturis corrumpet corrumpantur corrumpavimus corrumpimur corrupturum corrumpatos corrumpato corrumpaverimus corrumpaveratis corrumpite corrupero corrumpitor corrumperemus corrumpatura corruptu corruperat corrumpo corrumperemini corrumperet corrumpit corrupturus corrumperent corrumpereris corrupture corruperatis corrumpentur corrupto corrumperem corrumpenda corrumpebamus corruperit corrumpentes corruptos corrumpavisset corrumpebam corrumpebaris corrumpebantur corruptam corrumpavissemus corrupturam corrumperetis corrupturi corrumperer corrupisses corrumpemus corruperunt corrumpendas corrumpendorum corrumperere corrumpent corruptarum corrumpitis corrumpavero corruperis corruperam corrumperemur corrumpentia corrumpaturum corrupturae corrumpamus corrumpis corrumpavissetis corrumpata corrumpar corrupturos corrumpature corrumpaverit corrumpebamini corrumpatam corrumpentis corrumpant corrumperetur corrumpaverim corrumpavi corrumpendarum corruptis corrumpebat corrumpatu corrumpentibus corrumpatur corrumpatarum corrumpendum corrumpendos corrumpaverint corrupissemus corrumpate corruperim corrupturarum corrumpemini corrumpaveramus corrumpitur corrumpavisses corrumparis corrupturorum corrumpatum corrupta corrupimus corrumpaveram corrumpatas corrumpaturarum corrumpavisse corrupisti corrumpentum corrumpaveritis corrumpaturus corrupi corrumpavisti corrumpimus corrumpaverunt corrumpebatis corrumpaveras corruperimus corrumpendi corrumperis corrupissent corrumpendae corrumpens corrumpendus corrumpebant corrumpaveris corrupturas corrumpas corrumpatorum corruptas corrumpor corrumpimini corrumpito corrumpavissem corrumpente corrumpati corruperamus corruptorum corrupit corrumpavistis corrumpavissent corrumpatus corrumpuntur corrumpebamur corrumpaturorum corrumpaturo corrumpaturi corrupissem corrumpendo corrupturo corrumpaturas corrumperes corrumpaturos corrumpitote corrumpavere corrumpendam corrupistis corruperitis corrupisse corrumpamini corrumpat corrumpes corrumpuntor corruptus corrumpaverat corrumpende corrumpare corrumpi corrupte corrumpetur corrumpebare corrumpaverant corrumpentem corrumpebar corrupturis corrumpebatur corrumperentur corrumpendis corruptae corrumpunt corrumpere corruperas corruptura corrupti corrumpatis corruptum corrupissetis corrumpemur corrumpatae corrumpebas corrumpe corruperant corrumpunto corrumpenti corrupere corrumpaturae corrumpaturam corruperint corrumpam corrumpamur corrumpavit corrumpetis corrumpentium,24
